Nom;Adresse;Téléphone;Site web;Zone;Trouble cognitif léger;Trouble cognitif sévère;Bilanter;Orienter - Domicile;Orienter - Structures;Troubles du comportement 3;Pas d'aidant, Epuisement de l'aidant 3;Maltraitance 3;Perte d'autonomie 2;Chute 2;Déficit sensoriel génants|1;Logement inadapté|1;Faibles ressources économiques|1;Isolement familial et géographique|1;Couleurs
SMTI/USLD Centre hospitalier Nord  Cébazat ;61 rue de Châteauguay 63118 Cébazat;04 73 75 09 35;www.chu-clermontferrand.fr;Clermont Ferrand;0;1;0;0;1;1;0;1;1;1;1;0;0;0;17
SMTI/USLD Centre hospitalier Thiers : Aquarelle;Route de Fau 63300 Thiers;04 73 51 10 84;www.ch-thiers.fr;Thiers;0;1;0;0;1;1;0;1;1;1;1;0;0;0;17
SMTI/USLD CH Riom GUY THOMAS;1 boulevard Etienne Clémentel, 63200 Riom;04 73 67 80 00;www.ch-Riom.fr;Riom;0;1;0;0;1;1;0;1;1;1;1;0;0;0;17
SMTI/USLD Clinique du grand pré ORPEA;Les Chaves 63830 Durtol;04 73 60 79 71;www.clinea.fr;Clermont Ferrand;0;1;0;0;1;1;0;1;1;1;1;0;0;0;17
SMTI/USLD Issoire CH;13 rue du Docteur Sauvat 63500 Issoire;04 73 89 72 80;www.ch-issoire.com;Issoire;0;1;0;0;1;1;0;1;1;1;1;0;0;0;17
SSR Beaumont Centre Michel barbat;449 avenue du parc 63110 Beaumont;04 73 44 11 00;www.centre-mbarbat.fr;Clermont Ferrand;1;0;1;0;0;0;0;0;1;0;0;0;0;0;18
SSR Beaumont Centre Michel barbat;449 avenue du parc 63110 Beaumont;04 73 44 11 00;www.centre-mbarbat.fr;Clermont Ferrand;1;0;0;0;1;0;0;0;1;1;0;0;0;0;18
SSR Beaumont Centre Michel barbat;449 avenue du parc 63110 Beaumont;04 73 44 11 00;www.centre-mbarbat.fr;Clermont Ferrand;0;1;0;0;1;1;0;1;1;1;0;0;0;0;18
SSR Cébazat ;61 rue de Chateauguay 63118 Cébazat;04 73 75 08 35;www.chu-clermontferrand.fr;Clermont Ferrand;1;0;1;0;0;0;0;0;1;0;0;0;0;0;18
SSR Cébazat ;61 rue de Chateauguay 63118 Cébazat;04 73 75 08 35;www.chu-clermontferrand.fr;Clermont Ferrand;1;0;0;0;1;0;0;0;1;1;0;0;0;0;18
SSR Cébazat ;61 rue de Chateauguay 63118 Cébazat;04 73 75 08 35;www.chu-clermontferrand.fr;Clermont Ferrand;0;1;0;0;1;1;0;1;1;1;0;0;0;0;18
SSR Centre Hospitalier Ambert ;rue Anna Roddier 63600 Ambert;04 73 82 73 82;www.ch-ambert.fr;Ambert;1;0;1;0;0;0;0;0;1;0;0;0;0;0;18
SSR Centre Hospitalier Ambert ;rue Anna Roddier 63600 Ambert;04 73 82 73 82;www.ch-ambert.fr;Ambert;1;0;0;0;1;0;0;0;1;1;0;0;0;0;18
SSR Centre Hospitalier Ambert ;rue Anna Roddier 63600 Ambert;04 73 82 73 82;www.ch-ambert.fr;Ambert;0;1;0;0;1;1;0;1;1;1;0;0;0;0;18
SSR Centre Hospitalier Le Mont Dore ;2 rue du capitaine Chazotte 63240 Le Mont Dore;04 73 65 33 33;www.hopital-montdore.com;Le Mont Dore;1;0;1;0;0;0;0;0;1;0;0;0;0;0;18
SSR Centre Hospitalier Le Mont Dore ;2 rue du capitaine Chazotte 63240 Le Mont Dore;04 73 65 33 33;www.hopital-montdore.com;Le Mont Dore;1;0;0;0;1;0;0;0;1;1;0;0;0;0;18
SSR Centre Hospitalier Le Mont Dore ;2 rue du capitaine Chazotte 63240 Le Mont Dore;04 73 65 33 33;www.hopital-montdore.com;Le Mont Dore;0;1;0;0;1;1;0;1;1;1;0;0;0;0;18
SSR Centre hospitalier Thiers;Route de Fau 63300 Thiers;04 73 51 10 00;www.ch-thiers.fr;Thiers;1;0;1;0;0;0;0;0;1;0;0;0;0;0;18
SSR Centre hospitalier Thiers;Route de Fau 63300 Thiers;04 73 51 10 00;www.ch-thiers.fr;Thiers;1;0;0;0;1;0;0;0;1;1;0;0;0;0;18
SSR Centre hospitalier Thiers;Route de Fau 63300 Thiers;04 73 51 10 00;www.ch-thiers.fr;Thiers;0;1;0;0;1;1;0;1;1;1;0;0;0;0;18
SSR Ceyrat les sapins ;27 avenue cottages 63122 Ceyrat;04 73 60 81 81 ;www.centremedicalceyrat.org;Clermont Ferrand;1;0;1;0;0;0;0;0;1;0;0;0;0;0;18
SSR Ceyrat les sapins ;27 avenue cottages 63122 Ceyrat;04 73 60 81 81 ;www.centremedicalceyrat.org;Clermont Ferrand;1;0;0;0;1;0;0;0;1;1;0;0;0;0;18
SSR Ceyrat les sapins ;27 avenue cottages 63122 Ceyrat;04 73 60 81 81 ;www.centremedicalceyrat.org;Clermont Ferrand;0;1;0;0;1;1;0;1;1;1;0;0;0;0;18
SSR Chamalières les 6 lacs;8 rue des garnaudes 63400 Chamalières;08 26 96 00 15;www.clinea.fr;Clermont Ferrand;1;0;1;0;0;0;0;0;1;0;0;0;0;0;18
SSR Chamalières les 6 lacs;8 rue des garnaudes 63400 Chamalières;08 26 96 00 15;www.clinea.fr;Clermont Ferrand;1;0;0;0;1;0;0;0;1;1;0;0;0;0;18
SSR Chamalières les 6 lacs;8 rue des garnaudes 63400 Chamalières;08 26 96 00 15;www.clinea.fr;Clermont Ferrand;0;1;0;0;1;1;0;1;1;1;0;0;0;0;18
SSR Chamalières Notre dame;4 avenue Joseph Claussat 63400 Chamalières;04 73 19 58 58 ;www.villa-notre-dame.fr/les-specialites/ssr-polyvalents;Clermont Ferrand;1;0;1;0;0;0;0;0;1;0;0;0;0;0;18
SSR Chamalières Notre dame;4 avenue Joseph Claussat 63400 Chamalières;04 73 19 58 58 ;www.villa-notre-dame.fr/les-specialites/ssr-polyvalents;Clermont Ferrand;1;0;0;0;1;0;0;0;1;1;0;0;0;0;18
SSR Chamalières Notre dame;4 avenue Joseph Claussat 63400 Chamalières;04 73 19 58 58 ;www.villa-notre-dame.fr/les-specialites/ssr-polyvalents;Clermont Ferrand;0;1;0;0;1;1;0;1;1;1;0;0;0;0;18
SSR Chanat la Mouteyre ;La mouteyre 63530 Chanat la Mouteyre;04 73 62 77 00;www.alteris-asso.org;Clermont Ferrand;1;0;1;0;0;0;0;0;1;0;0;0;0;0;18
SSR Chanat la Mouteyre ;La mouteyre 63530 Chanat la Mouteyre;04 73 62 77 00;www.alteris-asso.org;Clermont Ferrand;1;0;0;0;1;0;0;0;1;1;0;0;0;0;18
SSR Chanat la Mouteyre ;La mouteyre 63530 Chanat la Mouteyre;04 73 62 77 00;www.alteris-asso.org;Clermont Ferrand;0;1;0;0;1;1;0;1;1;1;0;0;0;0;18
SSR Durtol Clinique cardio pneumologique;8 avenue de la paix 63830 Durtol;04 73 43 29 29;www.cmcpdurtol.fr;Clermont Ferrand;1;0;1;0;0;0;0;0;1;0;0;0;0;0;18
SSR Durtol Clinique cardio pneumologique;8 avenue de la paix 63830 Durtol;04 73 43 29 29;www.cmcpdurtol.fr;Clermont Ferrand;1;0;0;0;1;0;0;0;1;1;0;0;0;0;18
SSR Durtol Clinique cardio pneumologique;8 avenue de la paix 63830 Durtol;04 73 43 29 29;www.cmcpdurtol.fr;Clermont Ferrand;0;1;0;0;1;1;0;1;1;1;0;0;0;0;18
SSR Enval Clémentel;Rue centre hospitalier 63530 Enval;04 73 33 75 65;www.ch-clementel.fr;Riom;1;0;1;0;0;0;0;0;1;0;0;0;0;0;18
SSR Enval Clémentel;Rue centre hospitalier 63530 Enval;04 73 33 75 65;www.ch-clementel.fr;Riom;1;0;0;0;1;0;0;0;1;1;0;0;0;0;18
SSR Enval Clémentel;Rue centre hospitalier 63530 Enval;04 73 33 75 65;www.ch-clementel.fr;Riom;0;1;0;0;1;1;0;1;1;1;0;0;0;0;18
SSR gériatrique  Centre hospitalier Billom;3 bd St Roch 63160 Billom;04 73 60 48 40 ;www.hl-billom.fr;Billom;1;0;1;0;0;0;0;0;1;0;0;0;0;0;18
SSR gériatrique  Centre hospitalier Billom;3 bd St Roch 63160 Billom;04 73 60 48 40 ;www.hl-billom.fr;Billom;1;0;0;0;1;0;0;0;1;1;0;0;0;0;18
SSR gériatrique  Centre hospitalier Billom;3 bd St Roch 63160 Billom;04 73 60 48 40 ;www.hl-billom.fr;Billom;0;1;0;0;1;1;0;1;1;1;0;0;0;0;18
SSR Issoire Centre Hospitalier Paul Ardier ;13 rue du Docteur Sauvat 63500 Issoire;04 73  89 72 72;www.ch-issoire.com;Issoire;1;0;1;0;0;0;0;0;1;0;0;0;0;0;18
SSR Issoire Centre Hospitalier Paul Ardier ;13 rue du Docteur Sauvat 63500 Issoire;04 73  89 72 72;www.ch-issoire.com;Issoire;1;0;0;0;1;0;0;0;1;1;0;0;0;0;18
SSR Issoire Centre Hospitalier Paul Ardier ;13 rue du Docteur Sauvat 63500 Issoire;04 73  89 72 72;www.ch-issoire.com;Issoire;0;1;0;0;1;1;0;1;1;1;0;0;0;0;18
SSR Issoire les Sorbiers; 16 route de Saint Germain 63500 Issoire;08 26 28 28 18;www.clinea.fr;Issoire;1;0;1;0;0;0;0;0;1;0;0;0;0;0;18
SSR Issoire les Sorbiers; 16 route de Saint Germain 63500 Issoire;08 26 28 28 18;www.clinea.fr;Issoire;1;0;0;0;1;0;0;0;1;1;0;0;0;0;18
SSR Issoire les Sorbiers; 16 route de Saint Germain 63500 Issoire;08 26 28 28 18;www.clinea.fr;Issoire;0;1;0;0;1;1;0;1;1;1;0;0;0;0;18
SSR Pionsat, APAJH CMPR;Lozelle 6330 PIONSAT;04 73 85 63 64 ;WWW.cmpr-pionsat.com;Riom;1;0;1;0;0;0;0;0;1;0;0;0;0;0;18
SSR Pionsat, APAJH CMPR;Lozelle 6330 PIONSAT;04 73 85 63 64 ;WWW.cmpr-pionsat.com;Riom;1;0;0;0;1;0;0;0;1;1;0;0;0;0;18
SSR Pionsat, APAJH CMPR;Lozelle 6330 PIONSAT;04 73 85 63 64 ;WWW.cmpr-pionsat.com;Riom;0;1;0;0;1;1;0;1;1;1;0;0;0;0;18
UCC CHU/Hopital Nord;Route de Châteaugay, 63118 Cébazat;04 73 75 02 06;www.chu-clermontferrand.fr/;Clermont Ferrand;1;1;1;0;0;1;0;0;0;0;0;0;0;0;21
UCC CHU/Hopital Nord;Route de Châteaugay, 63118 Cébazat;04 73 75 02 06;www.chu-clermontferrand.fr/;Clermont Ferrand;0;1;0;0;1;0;1;1;0;0;0;0;0;0;21
UCC CHU/Hopital Nord;Route de Châteaugay, 63118 Cébazat;04 73 75 02 06;www.chu-clermontferrand.fr/;Riom;1;1;1;0;0;1;0;0;0;0;0;0;0;0;21
UCC CHU/Hopital Nord;Route de Châteaugay, 63118 Cébazat;04 73 75 02 06;www.chu-clermontferrand.fr/;Riom;0;1;0;0;1;0;1;1;0;0;0;0;0;0;21
UHR CHU/Hopital Nord;Route de Châteaugay, 63118 Cébazat;04 73 750 750;www.chu-clermontferrand.fr/;Clermont Ferrand;0;1;0;0;1;1;0;0;0;0;0;0;0;0;21
UHR CHU/Hopital Nord;Route de Châteaugay, 63118 Cébazat;04 73 750 750;www.chu-clermontferrand.fr/;Riom;0;1;0;0;1;1;0;0;0;0;0;0;0;0;21
